"KO","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reference","tax","description"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_315180_2","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,1KJKR@119065|unclassified Burkholderiales","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_376122_3","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3JTBZ@41294|Bradyrhizobiaceae","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_519601_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,1RMNB@1236|Gammaproteobacteria,1X43Q@135614|Xanthomonadales","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_696347_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,2K11Z@204457|Sphingomonadales","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_844704_4","COG0439@1|root,COG0439@2|Bacteria,2I2S0@201174|Actinobacteria,4CP7I@84995|Rubrobacteria","Carbamoyl-phosphate synthase L chain, ATP-binding Carbamoyl-phosphate synthetase large chain-like biotin carboxylase-like"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_895924_2","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,43IN9@69277|Phyllobacteriaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1023322_5","COG0439@1|root,COG0439@2|Bacteria,1TP16@1239|Firmicutes,4HARK@91061|Bacilli,277WZ@186823|Alicyclobacillaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1157951_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,43IN9@69277|Phyllobacteriaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1192402_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3JTBZ@41294|Bradyrhizobiaceae","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1374518_3","COG0439@1|root,COG0439@2|Bacteria,3J0AJ@40117|Nitrospirae","Biotin carboxylase C-terminal domain"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1393878_2","COG0439@1|root,COG0439@2|Bacteria,2I2S0@201174|Actinobacteria,4CP7I@84995|Rubrobacteria","Carbamoyl-phosphate synthase L chain, ATP-binding Carbamoyl-phosphate synthetase large chain-like biotin carboxylase-like"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1414526_1","COG0439@1|root,COG0439@2|Bacteria,3J0AJ@40117|Nitrospirae","Biotin carboxylase C-terminal domain"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1580459_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,4A9TS@80864|Comamonadaceae","TIGRFAM acetyl-CoA carboxylase, biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1589023_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1765948_4","COG0439@1|root,COG0439@2|Bacteria,3J0AJ@40117|Nitrospirae","Biotin carboxylase C-terminal domain"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1815121_4","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3NA4S@45404|Beijerinckiaceae","ATP-dependent carboxylate-amine ligase domain protein ATP-grasp"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1913956_3","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,2JPBR@204441|Rhodospirillales","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_1989351_2","COG0439@1|root,COG0439@2|Bacteria,2I2S0@201174|Actinobacteria,4CP7I@84995|Rubrobacteria","Carbamoyl-phosphate synthase L chain, ATP-binding Carbamoyl-phosphate synthetase large chain-like biotin carboxylase-like"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2033687_2","COG0439@1|root,COG0439@2|Bacteria,2I2S0@201174|Actinobacteria,4CP7I@84995|Rubrobacteria","Carbamoyl-phosphate synthase L chain, ATP-binding Carbamoyl-phosphate synthetase large chain-like biotin carboxylase-like"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2053038_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,43IN9@69277|Phyllobacteriaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2075882_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,1KJKR@119065|unclassified Burkholderiales","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2093717_1","COG0439@1|root,COG0439@2|Bacteria,2I2S0@201174|Actinobacteria,4CP7I@84995|Rubrobacteria","Carbamoyl-phosphate synthase L chain, ATP-binding Carbamoyl-phosphate synthetase large chain-like biotin carboxylase-like"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2118027_2","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,43IN9@69277|Phyllobacteriaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2169816_1","COG0439@1|root,COG0439@2|Bacteria,1TP16@1239|Firmicutes,4HARK@91061|Bacilli,277WZ@186823|Alicyclobacillaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
